                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 05:40:02.485      474.781046     6191.850809    -2932.941496       1.338503       3.119649       6.825346
12 Nov 2018 05:40:12.485      488.136594     6222.665649    -2864.508459       1.332579       3.043254       6.861121
12 Nov 2018 05:40:22.485      501.432074     6252.714618    -2795.721882       1.326490       2.966477       6.896053
12 Nov 2018 05:40:32.485      514.665842     6281.993940    -2726.590218       1.320237       2.889326       6.930138
12 Nov 2018 05:40:42.485      527.836264     6310.499936    -2657.121970       1.313821       2.811813       6.963370
12 Nov 2018 05:40:52.485      540.941711     6338.229023    -2587.325681       1.307242       2.733946       6.995745
12 Nov 2018 05:41:02.485      553.980565     6365.177711    -2517.209938       1.300502       2.655735       7.027260
12 Nov 2018 05:41:12.485      566.951213     6391.342610    -2446.783368       1.293601       2.577190       7.057910
12 Nov 2018 05:41:22.485      579.852052     6416.720425    -2376.054641       1.286540       2.498320       7.087691
12 Nov 2018 05:41:32.485      592.681488     6441.307958    -2305.032463       1.279320       2.419135       7.116599
12 Nov 2018 05:41:42.485      605.437934     6465.102110    -2233.725581       1.271942       2.339645       7.144631
12 Nov 2018 05:41:52.485      618.119811     6488.099879    -2162.142777       1.264407       2.259860       7.171783
12 Nov 2018 05:42:02.485      630.725552     6510.298364    -2090.292872       1.256715       2.179790       7.198051
12 Nov 2018 05:42:12.485      643.253598     6531.694761    -2018.184719       1.248868       2.099444       7.223432
12 Nov 2018 05:42:22.485      655.702396     6552.286366    -1945.827207       1.240866       2.018833       7.247922
12 Nov 2018 05:42:32.485      668.070409     6572.070577    -1873.229256       1.232711       1.937967       7.271519
12 Nov 2018 05:42:42.485      680.356103     6591.044889    -1800.399820       1.224403       1.856855       7.294219
12 Nov 2018 05:42:52.485      692.557959     6609.206901    -1727.347881       1.215943       1.775509       7.316019
12 Nov 2018 05:43:02.485      704.674467     6626.554311    -1654.082452       1.207333       1.693937       7.336916
12 Nov 2018 05:43:12.485      716.704126     6643.084921    -1580.612573       1.198574       1.612150       7.356908
12 Nov 2018 05:43:22.485      728.645447     6658.796632    -1506.947312       1.189666       1.530159       7.375992
12 Nov 2018 05:43:32.485      740.496951     6673.687450    -1433.095762       1.180611       1.447973       7.394166
12 Nov 2018 05:43:42.485      752.257171     6687.755482    -1359.067041       1.171409       1.365603       7.411426
12 Nov 2018 05:43:52.485      763.924651     6700.998937    -1284.870291       1.162063       1.283060       7.427771
12 Nov 2018 05:44:02.485      775.497946     6713.416128    -1210.514674       1.152572       1.200352       7.443199
12 Nov 2018 05:44:12.485      786.975621     6725.005471    -1136.009377       1.142939       1.117492       7.457707
12 Nov 2018 05:44:22.485      798.356257     6735.765486    -1061.363603       1.133164       1.034488       7.471294
12 Nov 2018 05:44:32.485      809.638443     6745.694796     -986.586576       1.123249       0.951352       7.483958
12 Nov 2018 05:44:42.485      820.820781     6754.792128     -911.687536       1.113195       0.868094       7.495696
12 Nov 2018 05:44:52.485      831.901888     6763.056312     -836.675741       1.103003       0.784725       7.506508
12 Nov 2018 05:45:02.485      842.880389     6770.486285     -761.560462       1.092674       0.701254       7.516393
12 Nov 2018 05:45:12.485      853.754926     6777.081085     -686.350985       1.082210       0.617692       7.525348
12 Nov 2018 05:45:22.485      864.524152     6782.839856     -611.056611       1.071612       0.534050       7.533372
12 Nov 2018 05:45:32.485      875.186731     6787.761847     -535.686648       1.060882       0.450338       7.540465
12 Nov 2018 05:45:42.485      885.741345     6791.846411     -460.250419       1.050019       0.366566       7.546625
12 Nov 2018 05:45:52.485      896.186684     6795.093006     -384.757253       1.039027       0.282746       7.551852
12 Nov 2018 05:46:02.485      906.521457     6797.501194     -309.216489       1.027906       0.198887       7.556145
12 Nov 2018 05:46:12.485      916.744381     6799.070645     -233.637472       1.016658       0.115000       7.559503
12 Nov 2018 05:46:22.485      926.854193     6799.801131     -158.029553       1.005284       0.031095       7.561925
12 Nov 2018 05:46:32.485      936.849639     6799.692532      -82.402088       0.993785      -0.052816       7.563412
12 Nov 2018 05:46:42.485      946.729483     6798.744830       -6.764434       0.982163      -0.136723       7.563963
12 Nov 2018 05:46:52.485      956.492501     6796.958116       68.874047       0.970420      -0.220616       7.563577
12 Nov 2018 05:47:02.485      966.137484     6794.332584      144.503995       0.958557      -0.304485       7.562256
12 Nov 2018 05:47:12.485      975.663240     6790.868533      220.116049       0.946575      -0.388318       7.559999
12 Nov 2018 05:47:22.485      985.068589     6786.566368      295.700851       0.934476      -0.472106       7.556806
12 Nov 2018 05:47:32.485      994.352367     6781.426600      371.249044       0.922261      -0.555837       7.552677
12 Nov 2018 05:47:42.485     1003.513425     6775.449844      446.751277       0.909932      -0.639502       7.547614
12 Nov 2018 05:47:52.485     1012.550631     6768.636820      522.198204       0.897491      -0.723089       7.541616
12 Nov 2018 05:48:02.485     1021.462866     6760.988353      597.580485       0.884938      -0.806589       7.534685
12 Nov 2018 05:48:12.485     1030.249028     6752.505373      672.888788       0.872276      -0.889990       7.526820
12 Nov 2018 05:48:22.485     1038.908030     6743.188915      748.113789       0.859506      -0.973283       7.518025
12 Nov 2018 05:48:32.485     1047.438802     6733.040120      823.246176       0.846630      -1.056456       7.508298
12 Nov 2018 05:48:42.485     1055.840289     6722.060231      898.276647       0.833650      -1.139499       7.497642
12 Nov 2018 05:48:52.485     1064.111452     6710.250597      973.195914       0.820566      -1.222403       7.486057
12 Nov 2018 05:49:02.485     1072.251269     6697.612672     1047.994703       0.807381      -1.305156       7.473546
12 Nov 2018 05:49:12.485     1080.258734     6684.148012     1122.663754       0.794096      -1.387748       7.460110
12 Nov 2018 05:49:22.485     1088.132859     6669.858279     1197.193824       0.780713      -1.470169       7.445750
12 Nov 2018 05:49:32.485     1095.872671     6654.745235     1271.575688       0.767234      -1.552408       7.430469
12 Nov 2018 05:49:42.485     1103.477214     6638.810749     1345.800140       0.753659      -1.634456       7.414268
12 Nov 2018 05:49:52.485     1110.945550     6622.056791     1419.857994       0.739992      -1.716301       7.397150
12 Nov 2018 05:50:02.485     1118.276756     6604.485433     1493.740085       0.726234      -1.797934       7.379116
12 Nov 2018 05:50:12.485     1125.469929     6586.098849     1567.437268       0.712386      -1.879345       7.360169
12 Nov 2018 05:50:22.485     1132.524182     6566.899318     1640.940424       0.698450      -1.960522       7.340311
12 Nov 2018 05:50:32.485     1139.438644     6546.889217     1714.240457       0.684428      -2.041457       7.319545
12 Nov 2018 05:50:42.485     1146.212463     6526.071027     1787.328299       0.670322      -2.122138       7.297873
12 Nov 2018 05:50:52.485     1152.844806     6504.447329     1860.194905       0.656133      -2.202557       7.275298
12 Nov 2018 05:51:02.485     1159.334854     6482.020807     1932.831262       0.641863      -2.282702       7.251823
12 Nov 2018 05:51:12.485     1165.681810     6458.794242     2005.228383       0.627515      -2.362563       7.227452
12 Nov 2018 05:51:22.485     1171.884890     6434.770517     2077.377315       0.613089      -2.442132       7.202186
12 Nov 2018 05:51:32.485     1177.943334     6409.952615     2149.269133       0.598587      -2.521397       7.176029
12 Nov 2018 05:51:42.485     1183.856395     6384.343617     2220.894946       0.584013      -2.600349       7.148986
12 Nov 2018 05:51:52.485     1189.623346     6357.946704     2292.245897       0.569366      -2.678979       7.121058
12 Nov 2018 05:52:02.485     1195.243481     6330.765156     2363.313164       0.554649      -2.757275       7.092249
12 Nov 2018 05:52:12.485     1200.716107     6302.802348     2434.087962       0.539865      -2.835229       7.062564
12 Nov 2018 05:52:22.485     1206.040556     6274.061756     2504.561540       0.525014      -2.912830       7.032006
12 Nov 2018 05:52:32.485     1211.216173     6244.546951     2574.725188       0.510099      -2.990070       7.000579
12 Nov 2018 05:52:42.485     1216.242325     6214.261602     2644.570236       0.495121      -3.066937       6.968287
12 Nov 2018 05:52:52.485     1221.118397     6183.209474     2714.088053       0.480083      -3.143424       6.935133
12 Nov 2018 05:53:02.485     1225.843793     6151.394427     2783.270049       0.464986      -3.219520       6.901123
12 Nov 2018 05:53:12.485     1230.417936     6118.820416     2852.107680       0.449833      -3.295215       6.866261
12 Nov 2018 05:53:22.485     1234.840266     6085.491490     2920.592443       0.434624      -3.370501       6.830551
12 Nov 2018 05:53:32.485     1239.110246     6051.411794     2988.715880       0.419363      -3.445368       6.793997
12 Nov 2018 05:53:42.485     1243.227353     6016.585564     3056.469582       0.404050      -3.519806       6.756604
12 Nov 2018 05:53:52.485     1247.191088     5981.017130     3123.845182       0.388689      -3.593807       6.718377
12 Nov 2018 05:54:02.485     1251.000968     5944.710914     3190.834366       0.373280      -3.667361       6.679322
12 Nov 2018 05:54:12.485     1254.656531     5907.671429     3257.428866       0.357825      -3.740459       6.639441
12 Nov 2018 05:54:22.485     1258.157332     5869.903281     3323.620466       0.342328      -3.813092       6.598742
12 Nov 2018 05:54:32.485     1261.502949     5831.411164     3389.400998       0.326789      -3.885251       6.557229
12 Nov 2018 05:54:42.485     1264.692975     5792.199865     3454.762350       0.311210      -3.956927       6.514907
12 Nov 2018 05:54:52.485     1267.727026     5752.274256     3519.696462       0.295594      -4.028112       6.471782
12 Nov 2018 05:55:02.485     1270.604735     5711.639302     3584.195327       0.279942      -4.098795       6.427859
12 Nov 2018 05:55:12.485     1273.325758     5670.300052     3648.250994       0.264257      -4.168969       6.383143
12 Nov 2018 05:55:22.485     1275.889766     5628.261647     3711.855568       0.248540      -4.238625       6.337641
12 Nov 2018 05:55:32.485     1278.296453     5585.529310     3775.001214       0.232793      -4.307754       6.291358
12 Nov 2018 05:55:42.485     1280.545531     5542.108353     3837.680152       0.217018      -4.376348       6.244301
12 Nov 2018 05:55:52.485     1282.636733     5498.004171     3899.884662       0.201218      -4.444397       6.196474
12 Nov 2018 05:56:02.485     1284.569810     5453.222244     3961.607085       0.185394      -4.511895       6.147884
12 Nov 2018 05:56:12.485     1286.344535     5407.768137     4022.839823       0.169548      -4.578832       6.098538
12 Nov 2018 05:56:22.485     1287.960699     5361.647497     4083.575341       0.153682      -4.645200       6.048441
12 Nov 2018 05:56:32.485     1289.418113     5314.866052     4143.806165       0.137798      -4.710992       5.997600
12 Nov 2018 05:56:42.485     1290.716609     5267.429613     4203.524887       0.121899      -4.776198       5.946022
12 Nov 2018 05:56:52.485     1291.856037     5219.344071     4262.724162       0.105985      -4.840811       5.893712
12 Nov 2018 05:57:02.485     1292.836268     5170.615396     4321.396713       0.090059      -4.904823       5.840678
12 Nov 2018 05:57:12.485     1293.657193     5121.249637     4379.535327       0.074124      -4.968226       5.786926
12 Nov 2018 05:57:22.485     1294.318722     5071.252923     4437.132860       0.058181      -5.031013       5.732463
12 Nov 2018 05:57:32.485     1294.820785     5020.631458     4494.182237       0.042231      -5.093175       5.677296
